timestamp,job_id,filename,vehicle_id,vehicle_type,license_plate,confidence,red_light_violation,color,make_model,speed_kph,frame_time
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0039,car,,0.732,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0038,car,,0.744,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0037,car,,0.755,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0036,car,,0.329,False,,,,1.8
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0035,car,,0.822,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0056,car,,0.516,False,,,,0.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0055,car,,0.516,False,,,,0.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0054,car,,0.527,False,,,,0.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0053,car,,0.535,False,,,,0.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0052,car,,0.565,False,,,,0.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0051,car,,0.594,False,,,,0.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0050,car,,0.792,False,,,,0.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0049,car,,0.881,False,,,,0.6
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0062,car,,0.312,False,,,,1.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0061,car,,0.644,False,,,,1.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0060,car,,0.715,False,,,,1.2
